"age_group","count","percent","rates"
"19 or Under","6","0.27397","1.22345"
"20-29","14","0.63927","5.66391"
"30-39","34","1.55251","12.46453"
"40-49","62","2.83105","21.72154"
"50-59","191","8.72146","70.44825"
"60-69","309","14.10959","143.2273"
"70-79","469","21.41553","351.02163"
"80-89","606","27.67123","951.22985"
"90+","499","22.78539","3039.71735"
"Unknown","0","0","0"
