"age_group","count","percent","rates"
"19 or Under","3","0.17575","0.61173"
"20-29","8","0.46866","3.23652"
"30-39","25","1.46456","9.1651"
"40-49","47","2.75337","16.46633"
"50-59","150","8.78735","55.32585"
"60-69","252","14.76274","116.80673"
"70-79","384","22.49561","287.40364"
"80-89","458","26.8307","718.91629"
"90+","380","22.26128","2314.81481"
"Unknown","0","0","0"
