"age_group","count","percent","rates"
"19 or under","4","0.17536","0.84687"
"20-29","14","0.61377","5.0989"
"30-39","43","1.88514","14.45155"
"40-49","87","3.81412","31.79139"
"50-59","211","9.25033","83.98645"
"60-69","364","15.95791","196.53473"
"70-79","480","21.0434","451.26778"
"80-84","282","12.363","892.26388"
"85+","796","34.89698","2277.21356"
"Unknown","0","0","0"
