"age_group","count","percent","rates"
"19 or under","4","0.19512","0.84687"
"20-29","12","0.58537","4.37049"
"30-39","34","1.65854","11.4268"
"40-49","76","3.70732","27.77179"
"50-59","194","9.46341","77.21977"
"60-69","319","15.56098","172.23785"
"70-79","439","21.41463","412.72199"
"80-84","250","12.19512","791.01408"
"85+","722","35.21951","2065.5128"
"Unknown","0","0","0"
