"age_group","count","percent","rates"
"19 or Under","6","0.28986","1.22345"
"20-29","11","0.5314","4.45022"
"30-39","31","1.49758","11.36472"
"40-49","59","2.85024","20.67049"
"50-59","176","8.50242","64.91566"
"60-69","284","13.71981","131.63933"
"70-79","449","21.69082","336.05269"
"80-89","576","27.82609","904.13926"
"90+","478","23.09179","2911.79337"
"Unknown","0","0","0"
