"age_group","count","percent","rates"
"19 or under","4","0.17606","0.84687"
"20-29","14","0.6162","5.0989"
"30-39","42","1.84859","14.11546"
"40-49","85","3.7412","31.06055"
"50-59","209","9.19894","83.19037"
"60-69","366","16.10915","197.61459"
"70-79","477","20.99472","448.44736"
"80-84","281","12.36796","889.09983"
"85+","794","34.94718","2271.49192"
"Unknown","0","0","0"
