"age_group","count","percent","rates"
"19 or Under","2","0.13578","0.40782"
"20-29","10","0.67889","4.04565"
"30-39","19","1.28988","6.96547"
"40-49","38","2.57977","13.3132"
"50-59","115","7.8072","42.41649"
"60-69","197","13.37407","91.31319"
"70-79","320","21.72437","239.50303"
"80-89","408","27.69857","640.43198"
"90+","364","24.71147","2217.34893"
"Unknown","0","0","0"
