"age_group","count","percent","rates"
"19 or Under","0","0","0"
"20 - 29","0","0","0"
"30-39","5","2","1.8"
"40-49","8","3.3","2.8"
"50-59","26","10.7","9.6"
"60-69","41","16.8","19"
"70-79","54","22.1","40.4"
"80-89","57","23.4","89.5"
"90+","53","21.7","322.9"
"Unknown","0","0","0"
