"age_group","count","percent","rates"
"19 or Under","2","0.13289","0.40782"
"20-29","10","0.66445","4.04565"
"30-39","19","1.26246","6.96547"
"40-49","39","2.59136","13.66355"
"50-59","118","7.84053","43.523"
"60-69","204","13.55482","94.55783"
"70-79","326","21.66113","243.99371"
"80-89","418","27.77409","656.12884"
"90+","369","24.51827","2247.80702"
"Unknown","0","0","0"
