"age_group","count","percent","rates"
"19 or Under","1","0.10142","0.20391"
"20-29","5","0.5071","2.02283"
"30-39","14","1.41988","5.13245"
"40-49","33","3.34686","11.56146"
"50-59","73","7.40365","26.92525"
"60-69","136","13.7931","63.03855"
"70-79","200","20.28398","149.68939"
"80-89","276","27.99189","433.2334"
"90+","248","25.15213","1510.72125"
"Unknown","0","0","0"
