"age_group","count","percent","rates"
"19 or under","5","0.21231","1.05858"
"20-29","16","0.67941","5.82731"
"30-39","45","1.91083","15.12371"
"40-49","88","3.73673","32.15681"
"50-59","216","9.17197","85.97665"
"60-69","374","15.8811","201.93403"
"70-79","488","20.72187","458.78891"
"80-84","300","12.73885","949.2169"
"85+","823","34.94692","2354.45573"
"Unknown","0","0","0"
