"age_group","count","percent","rates"
"19 or Under","0","0","0"
"20 - 29","0","0","0"
"30-39","5","1.8","1.8"
"40-49","11","4","3.9"
"50-59","28","10.1","10.3"
"60-69","46","16.7","21.3"
"70-79","58","21","43.4"
"80-89","67","24.3","105.2"
"90+","61","22.1","371.6"
"Unknown","0","0","0"
