"race_eth","counts","percent","rates","percent_pop"
"African American","71","3.22874","149.5587","2.36"
"Asian","541","24.60209","82.56958","35.65"
"Latino","654","29.74079","119.57873","25.78"
"Native Hawaiian & Other Pacific Islander","10","0.45475","141.66313","0.32"
"White","754","34.28831","112.47067","32.04"
"Other","130","5.91178",,"3.85"
"Unknown","39","1.77353",,
