"race_eth","counts","percent","rates","percent_pop"
"African American","58","2.61615","128.15131","2.4"
"Asian","473","21.33514","67.64003","37.7"
"Latino","686","30.94272","139.72113","26.5"
"Native Hawaiian & Other Pacific Islander","10","0.45106","160.53941","0.3"
"White","656","29.58954","107.91195","32.8"
"Other","175","7.89355","3178.92825","0.3"
"Unknown","159","7.17185",,
