"race_eth","counts","percent","rates","percent_pop"
"African American","58","2.66055","128.15131","2.4"
"Asian","464","21.2844","66.35302","37.7"
"Latino","672","30.82569","136.86968","26.5"
"Native Hawaiian & Other Pacific Islander","9","0.41284","144.48547","0.3"
"White","648","29.72477","106.59595","32.8"
"Other","174","7.98165","3160.76294","0.3"
"Unknown","155","7.11009",,
