"race_eth","counts","percent","rates","percent_pop"
"African American","64","2.78624","141.40834","2.4"
"Asian","514","22.37701","73.50312","37.7"
"Latino","732","31.86765","149.09018","26.5"
"Native Hawaiian & Other Pacific Islander","13","0.56596","208.70124","0.3"
"White","763","33.21724","125.51345","32.8"
"Other","182","7.92338","3306.08538","0.3"
"Unknown","29","1.26252",,
