"race_eth","counts","percent","rates","percent_pop"
"African American","61","2.92706","128.49409","2.36"
"Asian","491","23.56046","74.93838","35.65"
"Latino","598","28.69482","109.33957","25.78"
"Native Hawaiian & Other Pacific Islander","9","0.43186","127.49681","0.32"
"White","633","30.37428","94.42166","32.04"
"Other","126","6.04607",,"3.85"
"Unknown","166","7.96545",,
