"race_eth","counts","percent","rates","percent_pop"
"African American","40","3.16456","84.25842","2.36"
"Asian","304","24.05063","46.39769","35.65"
"Latino","364","28.79747","66.55452","25.78"
"Native Hawaiian & Other Pacific Islander","7","0.5538","99.16419","0.32"
"White","414","32.75316","61.75445","32.04"
"Other","75","5.93354",,"3.85"
"Unknown","60","4.74684",,
