"race_eth","counts","percent","rates","percent_pop"
"African American","55","2.80469","121.52279","2.4"
"Asian","423","21.57063","60.48993","37.7"
"Latino","623","31.76951","126.8896","26.5"
"Native Hawaiian & Other Pacific Islander","8","0.40796","128.43153","0.3"
"White","562","28.65885","92.44896","32.8"
"Other","158","8.05711","2870.11807","0.3"
"Unknown","132","6.73126",,
