"race_eth","counts","percent","rates","percent_pop"
"African American","19","3.25901","40.02275","2.36"
"Asian","150","25.72899","22.8936","35.65"
"Latino","194","33.27616","35.47137","25.78"
"Native Hawaiian & Other Pacific Islander","4","0.68611","56.66525","0.32"
"White","190","32.59005","28.34142","32.04"
"Other","17","2.91595",,"3.85"
"Unknown","9","1.54374",,
