"race_eth","counts","percent","rates","percent_pop"
"African American","69","2.8083","152.45587","2.4"
"Asian","560","22.79202","80.08123","37.7"
"Latino","754","30.68783","153.57104","26.5"
"Native Hawaiian & Other Pacific Islander","13","0.5291","208.70124","0.3"
"White","846","34.43223","139.16694","32.8"
"Other","185","7.52951","3360.58129","0.3"
"Unknown","30","1.221",,
