"race_eth","counts","percent","rates","percent_pop"
"African American","65","2.78015","143.61784","2.4"
"Asian","517","22.11292","73.93213","37.7"
"Latino","741","31.69376","150.92326","26.5"
"Native Hawaiian & Other Pacific Islander","13","0.55603","208.70124","0.3"
"White","785","33.57571","129.13244","32.8"
"Other","183","7.8272","3324.25068","0.3"
"Unknown","34","1.45423",,
