"race_eth","counts","percent","rates","percent_pop"
"African American","60","2.89436","126.38763","2.36"
"Asian","489","23.589","74.63313","35.65"
"Latino","596","28.7506","108.97389","25.78"
"Native Hawaiian & Other Pacific Islander","9","0.43415","127.49681","0.32"
"White","630","30.39074","93.97417","32.04"
"Other","125","6.02991",,"3.85"
"Unknown","164","7.91124",,
