"race_eth","counts","percent","rates","percent_pop"
"African American","19","3.7182","40.02275","2.36"
"Asian","125","24.46184","19.078","35.65"
"Latino","177","34.63796","32.36305","25.78"
"Native Hawaiian & Other Pacific Islander","2","0.39139","28.33263","0.32"
"White","166","32.48532","24.76145","32.04"
"Other","14","2.73973",,"3.85"
"Unknown","8","1.56556",,
