"race_eth","counts","percent","rates","percent_pop"
"African American","68","2.83333","150.24636","2.4"
"Asian","540","22.5","77.22118","37.7"
"Latino","745","31.04167","151.73796","26.5"
"Native Hawaiian & Other Pacific Islander","13","0.54167","208.70124","0.3"
"White","808","33.66667","132.91594","32.8"
"Other","189","7.875","3433.24251","0.3"
"Unknown","37","1.54167",,
