"race_eth","counts","percent","rates","percent_pop"
"African American","67","2.81394","148.03685","2.4"
"Asian","535","22.46955","76.50617","37.7"
"Latino","740","31.07938","150.71958","26.5"
"Native Hawaiian & Other Pacific Islander","13","0.54599","208.70124","0.3"
"White","803","33.72533","132.09344","32.8"
"Other","188","7.89584","3415.0772","0.3"
"Unknown","35","1.46997",,
