"race_eth","counts","percent","rates","percent_pop"
"African American","58","2.60323","128.15131","2.4"
"Asian","473","21.2298","67.64003","37.7"
"Latino","692","31.05925","140.94318","26.5"
"Native Hawaiian & Other Pacific Islander","10","0.44883","160.53941","0.3"
"White","660","29.62298","108.56995","32.8"
"Other","176","7.89946","3197.09355","0.3"
"Unknown","159","7.13645",,
