"race_eth","counts","percent","rates","percent_pop"
"African American","54","2.79793","119.31329","2.4"
"Asian","420","21.76166","60.06092","37.7"
"Latino","611","31.65803","124.44549","26.5"
"Native Hawaiian & Other Pacific Islander","8","0.41451","128.43153","0.3"
"White","551","28.54922","90.63946","32.8"
"Other","157","8.13472","2851.95277","0.3"
"Unknown","129","6.68394",,
