"race_eth","counts","percent","rates","percent_pop"
"African American","39","3.45438","82.15196","2.36"
"Asian","274","24.26926","41.81897","35.65"
"Latino","334","29.5837","61.06926","25.78"
"Native Hawaiian & Other Pacific Islander","7","0.62002","99.16419","0.32"
"White","372","32.94951","55.48951","32.04"
"Other","60","5.31444",,"3.85"
"Unknown","43","3.80868",,
