"race_eth","counts","percent","rates","percent_pop"
"African American","62","2.89449","130.60055","2.36"
"Asian","501","23.38936","76.46462","35.65"
"Latino","606","28.29132","110.80231","25.78"
"Native Hawaiian & Other Pacific Islander","10","0.46685","141.66313","0.32"
"White","662","30.9057","98.74746","32.04"
"Other","130","6.06909",,"3.85"
"Unknown","171","7.98319",,
