"race_eth","counts","percent","rates","percent_pop"
"African American","70","2.81804","154.66537","2.4"
"Asian","569","22.9066","81.36824","37.7"
"Latino","757","30.47504","154.18206","26.5"
"Native Hawaiian & Other Pacific Islander","13","0.52335","208.70124","0.3"
"White","856","34.46055","140.81194","32.8"
"Other","186","7.48792","3378.74659","0.3"
"Unknown","33","1.3285",,
