"race_eth","counts","percent","rates","percent_pop"
"African American","51","3.0321","107.42949","2.36"
"Asian","399","23.72176","60.89697","35.65"
"Latino","480","28.53746","87.76421","25.78"
"Native Hawaiian & Other Pacific Islander","9","0.53508","127.49681","0.32"
"White","537","31.92628","80.10179","32.04"
"Other","96","5.70749",,"3.85"
"Unknown","110","6.53983",,
