"race_eth","counts","percent","rates","percent_pop"
"African American","36","3.39623","75.83258","2.36"
"Asian","258","24.33962","39.37699","35.65"
"Latino","311","29.33962","56.86389","25.78"
"Native Hawaiian & Other Pacific Islander","7","0.66038","99.16419","0.32"
"White","355","33.49057","52.9537","32.04"
"Other","55","5.18868",,"3.85"
"Unknown","38","3.58491",,
