"race_eth","counts","percent","rates","percent_pop"
"African American","64","2.76458","141.40834","2.4"
"Asian","516","22.28942","73.78913","37.7"
"Latino","737","31.83585","150.10856","26.5"
"Native Hawaiian & Other Pacific Islander","13","0.56156","208.70124","0.3"
"White","771","33.30454","126.82944","32.8"
"Other","182","7.86177","3306.08538","0.3"
"Unknown","32","1.38229",,
