"race_eth","counts","percent","rates","percent_pop"
"African American","56","2.92276","117.96179","2.36"
"Asian","458","23.90397","69.90179","35.65"
"Latino","545","28.44468","99.64894","25.78"
"Native Hawaiian & Other Pacific Islander","9","0.46973","127.49681","0.32"
"White","592","30.8977","88.30588","32.04"
"Other","114","5.9499",,"3.85"
"Unknown","142","7.41127",,
