"race_eth","counts","percent","rates","percent_pop"
"African American","61","2.92426","128.49409","2.36"
"Asian","491","23.53787","74.93838","35.65"
"Latino","598","28.66731","109.33957","25.78"
"Native Hawaiian & Other Pacific Islander","9","0.43145","127.49681","0.32"
"White","635","30.44104","94.71999","32.04"
"Other","126","6.04027",,"3.85"
"Unknown","166","7.95781",,
