"race_eth","counts","percent","rates","percent_pop"
"African American","56","2.85569","117.96179","2.36"
"Asian","467","23.81438","71.2754","35.65"
"Latino","560","28.55686","102.39157","25.78"
"Native Hawaiian & Other Pacific Islander","9","0.45895","127.49681","0.32"
"White","606","30.9026","90.3942","32.04"
"Other","115","5.86435",,"3.85"
"Unknown","148","7.54717",,
