"race_eth","counts","percent","rates","percent_pop"
"African American","54","2.87846","113.74887","2.36"
"Asian","447","23.82729","68.22292","35.65"
"Latino","533","28.41151","97.45484","25.78"
"Native Hawaiian & Other Pacific Islander","9","0.47974","127.49681","0.32"
"White","583","31.07676","86.9634","32.04"
"Other","111","5.91684",,"3.85"
"Unknown","139","7.40938",,
