"race_eth","counts","percent","rates","percent_pop"
"African American","49","3.10914","103.21657","2.36"
"Asian","376","23.85787","57.38662","35.65"
"Latino","447","28.36294","81.73042","25.78"
"Native Hawaiian & Other Pacific Islander","9","0.57107","127.49681","0.32"
"White","509","32.29695","75.92516","32.04"
"Other","94","5.96447",,"3.85"
"Unknown","92","5.83756",,
