"race_eth","counts","percent","rates","percent_pop"
"African American","49","2.80963","103.21657","2.36"
"Asian","396","22.70642","60.4391","35.65"
"Latino","541","31.02064","98.91757","25.78"
"Native Hawaiian & Other Pacific Islander","6","0.34404","84.99788","0.32"
"White","493","28.26835","73.53852","32.04"
"Other","147","8.4289",,"3.85"
"Unknown","112","6.42202",,
