"race_eth","counts","percent","rates","percent_pop"
"African American","68","2.81457","150.24636","2.4"
"Asian","544","22.51656","77.79319","37.7"
"Latino","747","30.91887","152.14531","26.5"
"Native Hawaiian & Other Pacific Islander","13","0.53808","208.70124","0.3"
"White","817","33.81623","134.39644","32.8"
"Other","190","7.86424","3451.40781","0.3"
"Unknown","37","1.53146",,
