"race_eth","counts","percent","rates","percent_pop"
"African American","68","2.78119","150.24636","2.4"
"Asian","554","22.65849","79.22321","37.7"
"Latino","752","30.75665","153.16369","26.5"
"Native Hawaiian & Other Pacific Islander","13","0.5317","208.70124","0.3"
"White","835","34.15133","137.35744","32.8"
"Other","184","7.52556","3342.41599","0.3"
"Unknown","39","1.59509",,
