"race_eth","counts","percent","rates","percent_pop"
"African American","71","3.22581","149.5587","2.36"
"Asian","543","24.6706","82.87483","35.65"
"Latino","654","29.71377","119.57873","25.78"
"Native Hawaiian & Other Pacific Islander","10","0.45434","141.66313","0.32"
"White","755","34.30259","112.61984","32.04"
"Other","129","5.86097",,"3.85"
"Unknown","39","1.77192",,
