"race_eth","counts","percent","rates","percent_pop"
"African American","32","3.38983","67.40674","2.36"
"Asian","231","24.47034","35.25614","35.65"
"Latino","287","30.40254","52.47568","25.78"
"Native Hawaiian & Other Pacific Islander","7","0.74153","99.16419","0.32"
"White","304","32.20339","45.34626","32.04"
"Other","43","4.55508",,"3.85"
"Unknown","40","4.23729",,
