"race_eth","counts","percent","rates","percent_pop"
"African American","64","2.93848","134.81347","2.36"
"Asian","509","23.37006","77.68561","35.65"
"Latino","613","28.14509","112.08221","25.78"
"Native Hawaiian & Other Pacific Islander","10","0.45914","141.66313","0.32"
"White","672","30.85399","100.23911","32.04"
"Other","133","6.10652",,"3.85"
"Unknown","177","8.12672",,
