"race_eth","counts","percent","rates","percent_pop"
"African American","58","2.56184","128.15131","2.4"
"Asian","481","21.24558","68.78405","37.7"
"Latino","701","30.9629","142.77625","26.5"
"Native Hawaiian & Other Pacific Islander","10","0.4417","160.53941","0.3"
"White","674","29.77032","110.87295","32.8"
"Other","177","7.81802","3215.25886","0.3"
"Unknown","163","7.19965",,
