"race_eth","counts","percent","rates","percent_pop"
"African American","65","2.83595","143.61784","2.4"
"Asian","514","22.42583","73.50312","37.7"
"Latino","731","31.89354","148.88651","26.5"
"Native Hawaiian & Other Pacific Islander","13","0.56719","208.70124","0.3"
"White","759","33.11518","124.85545","32.8"
"Other","181","7.89703","3287.92007","0.3"
"Unknown","29","1.26527",,
