"race_eth","counts","percent","rates","percent_pop"
"African American","62","2.92729","130.60055","2.36"
"Asian","496","23.41832","75.7015","35.65"
"Latino","606","28.6119","110.80231","25.78"
"Native Hawaiian & Other Pacific Islander","10","0.47214","141.66313","0.32"
"White","649","30.64212","96.80831","32.04"
"Other","127","5.99622",,"3.85"
"Unknown","168","7.93201",,
