"race_eth","counts","percent","rates","percent_pop"
"African American","16","3.48584","33.70337","2.36"
"Asian","115","25.05447","17.55176","35.65"
"Latino","161","35.07625","29.43758","25.78"
"Native Hawaiian & Other Pacific Islander","2","0.43573","28.33263","0.32"
"White","144","31.37255","21.47981","32.04"
"Other","14","3.05011",,"3.85"
"Unknown","7","1.52505",,
