"race_eth","counts","percent","rates","percent_pop"
"African American","17","3.57143","35.80983","2.36"
"Asian","118","24.78992","18.00963","35.65"
"Latino","169","35.5042","30.90031","25.78"
"Native Hawaiian & Other Pacific Islander","2","0.42017","28.33263","0.32"
"White","151","31.72269","22.52397","32.04"
"Other","14","2.94118",,"3.85"
"Unknown","5","1.05042",,
