"race_eth","counts","percent","rates","percent_pop"
"African American","36","3.38028","75.83258","2.36"
"Asian","259","24.31925","39.52961","35.65"
"Latino","312","29.29577","57.04673","25.78"
"Native Hawaiian & Other Pacific Islander","7","0.65728","99.16419","0.32"
"White","355","33.33333","52.9537","32.04"
"Other","56","5.25822",,"3.85"
"Unknown","40","3.75587",,
