"race_eth","counts","percent","rates","percent_pop"
"African American","51","3.06122","107.42949","2.36"
"Asian","397","23.82953","60.59172","35.65"
"Latino","473","28.39136","86.48431","25.78"
"Native Hawaiian & Other Pacific Islander","9","0.54022","127.49681","0.32"
"White","533","31.9928","79.50513","32.04"
"Other","95","5.70228",,"3.85"
"Unknown","108","6.48259",,
