"race_eth","counts","percent","rates","percent_pop"
"African American","36","3.46154","75.83258","2.36"
"Asian","255","24.51923","38.91912","35.65"
"Latino","306","29.42308","55.94968","25.78"
"Native Hawaiian & Other Pacific Islander","7","0.67308","99.16419","0.32"
"White","352","33.84615","52.5062","32.04"
"Other","50","4.80769",,"3.85"
"Unknown","34","3.26923",,
