"race_eth","counts","percent","rates","percent_pop"
"African American","52","2.83379","109.53595","2.36"
"Asian","434","23.65123","66.23881","35.65"
"Latino","524","28.55586","95.80926","25.78"
"Native Hawaiian & Other Pacific Islander","9","0.49046","127.49681","0.32"
"White","573","31.22616","85.47174","32.04"
"Other","108","5.88556",,"3.85"
"Unknown","135","7.35695",,
