"race_eth","counts","percent","rates","percent_pop"
"African American","19","3.83838","40.02275","2.36"
"Asian","121","24.44444","18.4675","35.65"
"Latino","173","34.94949","31.63168","25.78"
"Native Hawaiian & Other Pacific Islander","2","0.40404","28.33263","0.32"
"White","160","32.32323","23.86646","32.04"
"Other","14","2.82828",,"3.85"
"Unknown","6","1.21212",,
