"race_eth","counts","percent","rates","percent_pop"
"African American","57","2.64133","125.9418","2.4"
"Asian","461","21.36237","65.92401","37.7"
"Latino","664","30.76923","135.24028","26.5"
"Native Hawaiian & Other Pacific Islander","9","0.41705","144.48547","0.3"
"White","639","29.61075","105.11545","32.8"
"Other","174","8.06302","3160.76294","0.3"
"Unknown","154","7.13624",,
