"race_eth","counts","percent","rates","percent_pop"
"African American","66","2.8145","145.82735","2.4"
"Asian","526","22.4307","75.21915","37.7"
"Latino","741","31.59915","150.92326","26.5"
"Native Hawaiian & Other Pacific Islander","13","0.55437","208.70124","0.3"
"White","788","33.60341","129.62594","32.8"
"Other","183","7.80384","3324.25068","0.3"
"Unknown","28","1.19403",,
