"race_eth","counts","percent","rates","percent_pop"
"African American","56","2.94582","117.96179","2.36"
"Asian","455","23.93477","69.44391","35.65"
"Latino","540","28.4061","98.73473","25.78"
"Native Hawaiian & Other Pacific Islander","9","0.47344","127.49681","0.32"
"White","588","30.93109","87.70922","32.04"
"Other","113","5.94424",,"3.85"
"Unknown","140","7.36454",,
