"race_eth","counts","percent","rates","percent_pop"
"African American","58","2.55282","128.15131","2.4"
"Asian","481","21.17077","68.78405","37.7"
"Latino","701","30.85387","142.77625","26.5"
"Native Hawaiian & Other Pacific Islander","10","0.44014","160.53941","0.3"
"White","682","30.01761","112.18895","32.8"
"Other","178","7.83451","3233.42416","0.3"
"Unknown","162","7.13028",,
