"geo_id","city","cases","population","rate"
"610345","Campbell","7259","42470","17092"
"617610","Cupertino","5347","60614","8821"
"629504","Gilroy","16292","55525","29342"
"643280","Los Altos","3347","30588","10942"
"643294","Los Altos Hills","887","8517","10414"
"644112","Los Gatos","5083","30922","16438"
"647766","Milpitas","11973","77457","15458"
"648956","Monte Sereno","414","3492","11856"
"649278","Morgan Hill","10441","43876","23797"
"649670","Mountain View","9997","80993","12343"
"0","Other/Unknown","17454","0",
"655282","Palo Alto","7090","67019","10579"
"668000","San Jose","211072","1026658","20559"
"669084","Santa Clara","19440","126209","15403"
"670280","Saratoga","3098","30886","10030"
"677000","Sunnyvale","18967","152323","12452"
