"geo_id","city","cases","population","rate"
"610345","Campbell","1864","42470","4389"
"617610","Cupertino","793","60614","1308"
"629504","Gilroy","7086","55525","12762"
"643280","Los Altos","617","30588","2017"
"643294","Los Altos Hills","186","8517","2184"
"644112","Los Gatos","1069","30922","3457"
"647766","Milpitas","3268","77457","4219"
"648956","Monte Sereno","75","3492","2148"
"649278","Morgan Hill","3289","43876","7496"
"649670","Mountain View","2739","80993","3382"
"0","Other/Unknown","4184","0",
"655282","Palo Alto","1343","67019","2004"
"668000","San Jose","71092","1026658","6925"
"669084","Santa Clara","4812","126209","3813"
"670280","Saratoga","563","30886","1823"
"677000","Sunnyvale","5000","152323","3282"
