"geo_id","city","cases","population","rate"
"610345","Campbell","1885","42470","4438"
"617610","Cupertino","809","60614","1335"
"629504","Gilroy","7193","55525","12955"
"643280","Los Altos","627","30588","2050"
"643294","Los Altos Hills","192","8517","2254"
"644112","Los Gatos","1086","30922","3512"
"647766","Milpitas","3304","77457","4266"
"648956","Monte Sereno","79","3492","2262"
"649278","Morgan Hill","3334","43876","7599"
"649670","Mountain View","2773","80993","3424"
"0","Other/Unknown","4197","0",
"655282","Palo Alto","1355","67019","2022"
"668000","San Jose","71933","1026658","7007"
"669084","Santa Clara","4887","126209","3872"
"670280","Saratoga","569","30886","1842"
"677000","Sunnyvale","5053","152323","3317"
