"geo_id","city","cases","population","rate"
"610345","Campbell","638","42470","1502"
"617610","Cupertino","241","60614","398"
"629504","Gilroy","2489","55525","4483"
"643280","Los Altos","217","30588","709"
"643294","Los Altos Hills","65","8517","763"
"644112","Los Gatos","334","30922","1080"
"647766","Milpitas","933","77457","1205"
"648956","Monte Sereno","31","3492","888"
"649278","Morgan Hill","1068","43876","2434"
"649670","Mountain View","975","80993","1204"
"0","Other/Unknown","1469","0",
"655282","Palo Alto","453","67019","676"
"668000","San Jose","23645","1026658","2303"
"669084","Santa Clara","1638","126209","1298"
"670280","Saratoga","202","30886","654"
"677000","Sunnyvale","1547","152323","1016"
