"geo_id","city","cases","population","rate"
"610345","Campbell","740","42470","1742"
"617610","Cupertino","280","60614","462"
"629504","Gilroy","2935","55525","5286"
"643280","Los Altos","234","30588","765"
"643294","Los Altos Hills","71","8517","834"
"644112","Los Gatos","390","30922","1261"
"647766","Milpitas","1091","77457","1409"
"648956","Monte Sereno","36","3492","1031"
"649278","Morgan Hill","1296","43876","2954"
"649670","Mountain View","1144","80993","1412"
"0","Other/Unknown","1718","0",
"655282","Palo Alto","503","67019","751"
"668000","San Jose","27074","1026658","2637"
"669084","Santa Clara","1838","126209","1456"
"670280","Saratoga","225","30886","728"
"677000","Sunnyvale","1741","152323","1143"
